28 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.434842 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 15 15 1.000000 0.000000 0.555556 0.000000 0.133333 0.133333 0.000000 0.000000
29 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.434868 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 16 16 1.000000 0.000000 0.571429 0.000000 0.125000 0.125000 0.000000 0.000000
30 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.434945 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 17 17 1.000000 0.000000 0.586207 0.000000 0.117647 0.117647 0.000000 0.000000
31 1530590494.596242 46684 443 192.168.1.10 212.71.233.103 14.570408 tcp 443 OTH 2861 72355 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 2 11 0.500000 0.500000 0.000000 0.909091 0.000000 0.090909 0.000000 0.000000
32 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.446463 udp 53 SF 0 209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 18 18 1.000000 0.000000 0.580645 0.000000 0.111111 0.111111 0.000000 0.000000
33 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.446778 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 19 19 1.000000 0.000000 0.593750 0.000000 0.105263 0.105263 0.000000 0.000000
34 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.447251 udp 53 SF 0 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 20 20 1.000000 0.000000 0.606061 0.000000 0.100000 0.100000 0.000000 0.000000
35 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.449124 udp 53 SF 0 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 21 21 1.000000 0.000000 0.617647 0.000000 0.095238 0.095238 0.000000 0.000000
36 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.449825 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 22 22 1.000000 0.000000 0.628571 0.000000 0.090909 0.090909 0.000000 0.000000
37 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.449871 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 23 23 1.000000 0.000000 0.638889 0.000000 0.086957 0.086957 0.000000 0.000000
38 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.450172 udp 53 SF 0 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 24 24 1.000000 0.000000 0.648649 0.000000 0.083333 0.083333 0.000000 0.000000
39 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.450510 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 25 25 1.000000 0.000000 0.657895 0.000000 0.080000 0.080000 0.000000 0.000000
40 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.460991 udp 53 SF 0 221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 26 26 1.000000 0.000000 0.666667 0.000000 0.076923 0.076923 0.000000 0.000000
41 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.461022 udp 53 SF 0 213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 27 27 1.000000 0.000000 0.675000 0.000000 0.074074 0.074074 0.000000 0.000000
42 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.461700 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 28 28 1.000000 0.000000 0.682927 0.000000 0.071429 0.071429 0.000000 0.000000
43 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.461814 udp 53 SF 0 225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 15 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 29 29 1.000000 0.000000 0.690476 0.000000 0.068966 0.068966 0.000000 0.000000
44 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.462314 udp 53 SF 0 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 16 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 30 30 1.000000 0.000000 0.697674 0.000000 0.066667 0.066667 0.000000 0.000000
45 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.467267 udp 53 SF 0 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 17 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 31 31 1.000000 0.000000 0.704545 0.000000 0.064516 0.064516 0.000000 0.000000
46 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.467578 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 18 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 32 32 1.000000 0.000000 0.711111 0.000000 0.062500 0.062500 0.000000 0.000000
47 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.470273 udp 53 SF 0 181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 19 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 33 33 1.000000 0.000000 0.717391 0.000000 0.060606 0.060606 0.000000 0.000000
48 1530590495.429196 46714 443 192.168.1.10 192.30.253.116 8.661283 tcp 443 SF 1 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 12 0.000000 0.000000 0.000000 1.000000 0.000000 0.083333 0.000000 0.000000
49 1530590497.125469 39452 443 192.168.1.10 45.251.32.44 0.000511 tcp 443 SF 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 13 0.000000 0.000000 0.000000 1.000000 0.000000 0.076923 0.000000 0.000000
50 1530590497.125496 39450 443 192.168.1.10 45.251.32.44 0.000319 tcp 443 SF 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.500000 1 14 1.000000 0.000000 0.000000 0.928571 0.000000 0.071429 0.000000 0.000000
51 1530590497.733235 46688 443 192.168.1.10 212.71.233.103 11.433440 tcp 443 OTH 1140 87921 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 3 15 0.666667 0.333333 0.000000 0.866667 0.000000 0.066667 0.000000 0.000000
52 1530590497.733259 46682 443 192.168.1.10 212.71.233.103 11.606111 tcp 443 OTH 2254 69242 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.750000 4 16 0.750000 0.250000 0.000000 0.812500 0.000000 0.062500 0.000000 0.000000
53 1530590497.733268 46686 443 192.168.1.10 212.71.233.103 11.606111 tcp 443 OTH 1134 55894 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.600000 5 17 0.800000 0.200000 0.000000 0.764706 0.000000 0.058824 0.000000 0.000000
54 1530590497.943367 46680 443 192.168.1.10 212.71.233.103 11.049531 tcp 443 OTH 578 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.500000 6 18 0.833333 0.166667 0.000000 0.722222 0.000000 0.055556 0.000000 0.000000
